front-right,right-corner,right,rear-right,rear-left,left,left-corner,front-left,blocked_cells
64.39351141474698,61.886434293879205,136.59859864212245,70.47567203093526,59.68460753190638,303.34972990497863,68.26098778118,66.79392498335433,"[(0, 3)]"
64.74351549228768,74.65222369003298,65.64032879362723,64.75824821850088,66.70716413488928,66.20055864492804,275.31454616148073,58.256222731478644,"[(2, 2)]"
75.4279720122619,70.94799503758614,85.85536623971694,115.34306294134637,127.68336490401107,72.41873490858967,70.56430725403968,71.96117762388212,[]
70.5076591173661,68.9705864556402,90.869656938228,66.69672940328348,68.18057905762288,63.60189397339675,499.6338901913295,75.63123849289813,"[(2, 2)]"
68.09786643640629,69.4194044118152,69.67955265263906,65.876334691924,73.48717565907434,65.62216648323336,333.0377363126222,66.56417159222529,"[(2, 2)]"
174.6400611305811,93.88147467890303,99.44634153420346,91.4595800041572,114.33594958690318,112.36377307574148,62.52750049510072,189.20490216901925,"[(3, 1), (3, -1), (3, 0)]"
182.81528328191231,78.9538452343236,90.21330627183364,73.69970061474169,81.17851830720076,102.54168239921518,74.20605372718579,271.81123870967,"[(3, 1), (3, -1), (3, 0)]"
224.4585452947947,115.91715512777434,111.97738456659204,62.31452158906749,93.11285076016236,82.96569877295067,114.32541859794009,234.2442180445686,"[(3, 1), (3, -1), (3, 0)]"
296.98804763484304,191.79079035914305,65.86271581470106,104.24134223778486,77.02314995306662,91.70123987337823,79.69633158758552,272.8321651465087,"[(3, 1), (3, -1), (3, 0), (3, -2)]"
292.3757347445646,207.28954833432837,91.96974935534183,109.51620378559052,108.8531529212983,98.466569981449,64.79270591703734,255.13669095153563,"[(3, 1), (3, -1), (3, 0), (3, -2)]"
272.8321651465087,181.93824008082964,61.170352571832396,96.0697252199923,114.2933311636301,63.539788853386995,118.12803695930045,227.9592795600958,"[(3, 1), (3, -1), (3, 0), (3, -2)]"
302.6470365052813,237.25912852158916,61.64642200519108,103.79750553957638,87.80442378470063,86.51542721388779,60.97259863221254,287.41858776811495,"[(3, 1), (3, -1), (3, 0), (3, -2)]"
292.3757347445646,84.43004015198282,92.35169315979812,98.80132348199785,71.21270092154978,81.46298836296009,230.34613907553802,302.6470365052813,"[(3, 1), (3, -1), (3, 0), (3, 2)]"
307.7281482240022,75.73989505827822,96.52360909511043,85.73168583661759,91.63481704871192,111.16050250664868,203.1398744976426,296.98804763484304,"[(3, 1), (3, -1), (3, 0), (3, 2)]"
303.621700226873,103.39909231016445,102.27951100528432,91.88584660321438,86.72562208348874,79.28029393837741,196.3802992759977,249.16242544532253,"[(3, 1), (3, -1), (3, 0), (3, 2)]"
255.13669095153563,117.72706015996155,72.63387990737095,85.40284819444216,76.93742463724976,97.90301053062004,194.7370665945018,292.0105345948456,"[(3, 1), (3, -1), (3, 0), (3, 2)]"
237.5221365693023,234.2442180445686,66.28932257917937,80.38945820893379,115.35986420359062,70.76866973420034,196.3802992759977,275.3272908529704,"[(3, 1), (3, -1), (3, 0), (3, 2), (3, -2)]"
230.34613907553802,190.5658277754506,68.33825279584394,65.10135829678669,82.51336129805705,70.60010791812932,201.92799197025613,249.09624170613534,"[(3, 1), (3, -1), (3, 0), (3, 2), (3, -2)]"
291.6638657272017,236.2705296912656,74.57820092821434,104.67595677337214,102.60808776808744,117.41827392799692,255.13669095153563,301.5589988197338,"[(3, 1), (3, -1), (3, 0), (3, 2), (3, -2)]"
241.91004111657456,172.02076100334875,100.50061007336738,83.87811596559632,117.06047495446508,106.20018734611955,207.60637193618516,230.96042562254135,"[(3, 1), (3, -1), (3, 0), (3, 2), (3, -2)]"
254.48364421664405,219.12494661850312,254.49236744849622,118.09245585269292,94.92507477669176,118.73303535435176,81.82437051540293,221.75124810817346,"[(3, 1), (3, -1), (3, 0), (3, -2), (0, -3), (1, -3), (2, -3)]"
294.2131792618674,116.72818394593308,260.13890797238804,108.13621330917606,96.62682999710688,107.83219300827531,118.38496737905051,209.04663292784022,"[(3, 1), (3, -1), (3, 0), (0, -3)]"
198.52349380768658,104.83620310354561,298.3819274166916,81.3069680400948,67.00371170669034,95.98201628000223,104.30657968831657,180.08577701135852,"[(3, 1), (3, -1), (3, 0), (0, -3)]"
254.3155638387342,101.23646684729016,267.62137774314755,91.59291330068174,94.89962017374762,74.24214598371728,109.19393036432024,276.4918229502308,"[(3, 1), (3, -1), (3, 0), (0, -3)]"
219.92582885216362,78.22725999958044,184.2613787882386,110.43036682577548,86.60572229246075,117.79693545893208,73.22802804963851,195.414248842618,"[(3, 1), (3, -1), (3, 0), (0, -3)]"
184.89467926862804,199.103326525763,291.5080365108815,75.41069985087246,74.93262777972619,99.73913071143411,211.6746720967205,281.1574820579304,"[(3, 2), (3, 1), (3, -1), (3, 0), (3, -2), (0, -3), (1, -3), (2, -3)]"
249.605706080433,235.14600518004772,256.1838930506672,86.02366055787972,61.29816663739815,111.99453719240313,252.29518404614987,305.8856182108307,"[(3, 2), (3, 1), (3, -1), (3, 0), (3, -2), (0, -3), (1, -3), (2, -3)]"
260.35433605989766,88.64630341466514,101.37881311232124,107.13695679657421,83.08313523430597,285.42585310282107,168.1630438521942,246.31200513610975,"[(3, 2), (3, 1), (3, -1), (3, 0), (0, 3), (1, 3), (2, 3)]"
195.0784867030762,112.24787693544616,65.2098754755298,64.11018383647415,80.21927115121171,185.39329243461958,196.17023739504464,309.9544616310223,"[(3, 2), (3, 1), (3, -1), (3, 0), (0, 3), (1, 3), (2, 3)]"
179.4803558021925,60.96751339039538,75.20091847324127,94.97956694313284,60.40459042618634,160.24816770092687,160.87884221045059,295.9047221387566,"[(3, 2), (3, 1), (3, -1), (3, 0), (0, 3), (1, 3), (2, 3)]"
228.5168441019307,89.93741050314489,61.5881167829684,77.7749044930502,118.44673357138603,218.4447991928134,160.32998135112535,189.27025800189105,"[(3, 2), (3, 1), (3, -1), (3, 0), (0, 3), (1, 3), (2, 3)]"
267.64168818999565,110.22695132798943,113.7743986425618,117.54719853683409,112.52535610863592,200.52929180985984,113.81167519104238,163.96000745590354,"[(3, 1), (3, -1), (3, 0), (0, 3)]"
184.43307724896349,83.16058987440574,72.89341540368036,67.91295830523588,70.53029422545987,179.8266166809713,107.67528152327282,289.4719025244242,"[(3, 1), (3, -1), (3, 0), (0, 3)]"
195.72305419975416,114.86080226551181,66.50580699317987,77.41556476005753,74.15367566432984,283.19196753439286,73.37337797102619,296.0252219744175,"[(3, 1), (3, -1), (3, 0), (0, 3)]"
200.2635868309454,110.01308615570088,96.14019380647954,71.15745352542625,101.86546083766856,177.41831382383577,71.96778986799455,166.7966959445899,"[(3, 1), (3, -1), (3, 0), (0, 3)]"
245.80564136405638,111.69338404744198,63.00877943611855,116.31318014174943,86.30203797560645,237.03704276995987,108.3271549111277,252.35660343090922,"[(3, 1), (3, -1), (3, 0), (0, 3)]"
223.26771391238336,194.282505408632,87.85134780071255,104.2209444453708,109.70814338999402,217.63303361943815,232.34233831783882,272.45725462529543,"[(3, 2), (3, 1), (3, -1), (3, 0), (3, -2), (0, 3), (1, 3), (2, 3)]"
303.79443979764636,260.290544612214,79.84884964799559,113.8985274369488,117.60628788271573,233.83207717089834,213.9408311997992,203.56732184644852,"[(3, 2), (3, 1), (3, -1), (3, 0), (3, -2), (0, 3), (1, 3), (2, 3)]"
196.30923250084425,171.55638619816014,83.81865682067182,80.8842657756812,96.22984036045571,265.443914348833,205.80609227287243,247.58493598591951,"[(3, 2), (3, 1), (3, -1), (3, 0), (3, -2), (0, 3), (1, 3), (2, 3)]"
281.94516938810636,207.51827905819903,60.07999830603895,91.67142810498338,83.7870285894206,302.4474548625109,245.53858553238143,306.15813785177033,"[(3, 2), (3, 1), (3, -1), (3, 0), (3, -2), (0, 3), (1, 3), (2, 3)]"
269.9719093100548,212.84052920877352,96.2327672378311,94.96732066754836,101.28155235450009,181.20913547171185,250.05815389277413,269.2552381326062,"[(3, 2), (3, 1), (3, -1), (3, 0), (3, -2), (0, 3), (1, 3), (2, 3)]"
115.08378233323913,79.3447436574136,103.61274583070815,97.55331055481463,65.9854382266687,221.1043158426959,176.421101543576,113.26249975590484,"[(2, 3), (1, 3), (0, 3)]"
105.91837116685035,72.7191271523398,98.42252520634845,89.11479655659272,60.63504749631282,307.5739091463554,184.22708894769423,106.00967163281067,"[(2, 3), (1, 3), (0, 3)]"
90.0041597584103,61.058170880948275,92.21307534776756,105.186627510249,118.75892845543963,271.8259055743074,168.31664203184977,113.75130244858931,"[(2, 3), (1, 3), (0, 3)]"
103.32578555291977,79.94598541013343,102.18522497932534,105.09492318374105,81.65446963877304,293.8085378169231,277.06497329288425,109.49966727281418,"[(2, 3), (1, 3), (0, 3)]"
78.48607622679727,81.10495244406809,109.48332776164,110.13040797496612,89.56505548872386,297.48986201166673,172.08668228386972,97.47225299028821,"[(2, 3), (1, 3), (0, 3)]"
1445.7269297893326,67.8891221492227,142.03964559903292,148.75339910280428,111.2102845070786,105.25710703725379,134.67434516511918,1321.4984237099734,"[(3, 1), (3, -1), (3, 0)]"
107.92510259794304,78.8406936146695,135.05126507106306,67.81960140186436,122.92456675795887,136.04762633354366,119.31477463036474,1108.8912043035532,"[(3, 1)]"
1231.9382054851376,80.6174956793633,98.6642866581615,104.80062012018271,113.396580878007,143.82830445729658,112.74078413728145,98.39757055718756,"[(3, -1)]"
132.59018821926358,84.34638541175332,120.6857921282984,90.0654973134238,118.09005709286353,76.67138938044508,1347.084151467865,92.6042537970347,"[(2, 2)]"
100.20062426222819,568.0552570995931,81.46739025363095,66.35391041372137,62.44117834927497,93.14623248079481,87.73589359298312,144.11065390763503,"[(2, -2)]"
445.9876943622639,106.79764448246942,92.18046572028727,124.25500969915564,115.00655414338372,143.63832691446095,63.24241453065851,918.0689749715054,"[(3, 1), (3, -1), (3, 0)]"
108.60041124419313,82.54361329449891,111.13171077400087,115.41505196746131,98.19500907384051,69.24373561311899,83.83901756873189,539.3021850814034,"[(3, 1)]"
1330.1827229983858,113.40240197402703,101.42805251442559,92.6153263058153,61.00843684271523,139.4516991229317,113.86532967107738,127.10947571264764,"[(3, -1)]"
144.23084107465417,114.46980005081437,65.86451079448413,104.66546656745808,121.17415164049632,86.29528507586879,722.1428998637288,140.73846957929896,"[(2, 2)]"
110.6839691318487,840.1210603884288,75.64303456114989,90.36211514162632,103.12850190192609,118.55653500393271,132.49791977006532,84.5688878739249,"[(2, -2)]"
672.9082918135302,75.70967525216469,84.5222417828198,91.36045440313987,94.42257850067165,74.59376791949173,60.593985067932394,1186.7307512544812,"[(3, 1), (3, -1), (3, 0)]"
84.9981697446241,122.6470611991104,97.96797116553445,93.54846846950304,142.37675909099414,102.08210031692354,138.5968544040345,1025.6189847748665,"[(3, 1)]"
1218.1226611071404,139.64059388288376,74.18405564071774,89.84258991269324,99.68047884425408,122.99295222005597,100.92967721850445,110.9743799657947,"[(3, -1)]"
109.26016830562023,95.78374966216016,144.44890576958622,133.77678139151257,109.85930786839309,79.01679945358927,662.5697873226648,99.14373198432983,"[(2, 2)]"
145.46988809003943,951.2714156172408,60.56704775415579,97.47928704700536,141.2418911702929,78.3076022490546,122.88435179990645,117.22827547412146,"[(2, -2)]"
933.5546838060257,73.54417416544423,138.78076001719575,126.74373052654794,94.9506720878735,76.63644281166697,132.0493987120773,1169.3253422460825,"[(3, 1), (3, -1), (3, 0)]"
86.55309183569516,117.23642669278897,100.10021525400671,89.09817761687619,104.15537288833609,64.64428948996712,109.1160672848934,478.58543145127635,"[(3, 1)]"
529.0256776904996,64.9623221361631,90.28090109117562,86.05061904959862,133.73272248912133,63.063542365151314,70.57244520455069,133.90164391465805,"[(3, -1)]"
130.56935338804163,73.41575175358088,130.41412718538749,99.1729395064047,82.6912073570368,63.224208086192924,802.9574906215756,105.08775304848797,"[(2, 2)]"
102.29700801908834,1165.9165571777462,88.78780436029797,104.97236455396953,118.31967036068325,116.60922969296553,123.168674819453,122.15999557287714,"[(2, -2)]"
1200.5623607800926,136.9900966819506,139.49793312157158,114.75424324647494,145.50900186820894,121.9949963732441,79.92942020222478,1234.1275004414038,"[(3, 1), (3, -1), (3, 0)]"
131.17785249129633,91.25153066238322,100.27312195987591,127.44383275760589,61.984357078314275,139.83800229109036,107.04800302495369,1199.1768836616666,"[(3, 1)]"
776.6765611193576,61.34308746625823,103.88985156645784,90.69798501265713,92.32557302377228,104.22514787398063,70.31955472036316,134.73972108530722,"[(3, -1)]"
65.44752672759998,105.43598180204751,88.16771580710835,99.0153223944094,149.31244215380184,65.50905020144715,437.07009809296886,145.13249230173608,"[(2, 2)]"
124.73630268836426,725.9113749509684,112.47907868539579,61.160990380575704,141.25886022535698,93.09886092247723,124.63562840342834,95.20359690660334,"[(2, -2)]"
